,2,3,4,5,6,7,8,9,10,11,12,13,14,16,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,41,42,45,46,47,48,49,50,51,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,80,82,83,84
0,2.2389429800928116e-05,3.4330459028089781e-05,7.9109318629946014e-05,4.4778859601856237e-06,3.8808344988275399e-05,3.582308768148499e-05,2.0896801147532908e-05,5.8212517482413106e-05,2.9852573067904157e-05,1.0448400573766454e-05,2.2389429800928116e-05,1.6418915187347287e-05,8.9557719203712474e-06,3.8808344988275399e-05,1.1941029227161662e-05,1.4926286533952078e-06,0.0,0.0,1.4926286533952078e-06,0.0,1.4926286533952078e-06,1.4926286533952078e-06,7.4631432669760392e-06,1.4926286533952078e-06,1.1941029227161662e-05,1.4926286533952078e-06,1.1941029227161662e-05,0.0,1.0448400573766454e-05,2.9852573067904155e-06,5.970514613580831e-06,5.970514613580831e-06,0.00016269652322007766,3.4330459028089781e-05,4.3286230948461024e-05,5.6719888829017898e-05,6.7168289402784348e-05,4.7764116908646648e-05,3.1345201721299365e-05,8.0601947283341215e-05,4.9256745562041857e-05,3.582308768148499e-05,0.00010299137708426933,3.8808344988275399e-05,5.0749374215437065e-05,0.00014030709341914953,3.1345201721299365e-05,5.8212517482413106e-05,0.00011045452035124538,0.00010149874843087413,3.582308768148499e-05,7.9109318629946014e-05,5.5227260175622689e-05,7.9109318629946014e-05,0.00011045452035124538,0.00012985869284538306,2.5374687107718532e-05,0.00010149874843087413,0.00011194714900464058,0.00010597663439105975,0.00014777023668612556,0.00011941029227161663,5.0749374215437065e-05,3.4330459028089781e-05,8.209457593673643e-05,0.0001731449237938441,0.0,3.7315716334880191e-05,5.970514613580831e-06,1.343365788055687e-05
1,1.4926286533952078e-05,2.8359944414508949e-05,3.2837830374694573e-05,2.9852573067904155e-06,8.9557719203712474e-06,1.343365788055687e-05,2.3882058454323324e-05,0.0001134397776580358,1.1941029227161662e-05,1.343365788055687e-05,1.4926286533952078e-05,4.4778859601856237e-06,1.4926286533952078e-06,3.8808344988275399e-05,5.970514613580831e-06,2.9852573067904155e-06,0.0,1.4926286533952078e-06,0.0,0.0,8.9557719203712474e-06,1.0448400573766454e-05,5.970514613580831e-06,1.4926286533952078e-06,2.3882058454323324e-05,1.4926286533952078e-05,2.9852573067904155e-06,5.970514613580831e-06,5.970514613580831e-06,5.970514613580831e-06,5.970514613580831e-06,1.0448400573766454e-05,9.1050347857107679e-05,3.1345201721299365e-05,1.343365788055687e-05,1.4926286533952078e-05,3.1345201721299365e-05,2.3882058454323324e-05,2.5374687107718532e-05,4.3286230948461024e-05,1.7911543840742495e-05,1.7911543840742495e-05,6.4183032095993932e-05,2.0896801147532908e-05,1.4926286533952078e-05,7.0153546709574764e-05,1.1941029227161662e-05,3.4330459028089781e-05,4.3286230948461024e-05,4.4778859601856232e-05,8.9557719203712474e-06,2.9852573067904157e-05,3.1345201721299365e-05,2.9852573067904157e-05,5.5227260175622689e-05,6.1197774789203515e-05,1.7911543840742495e-05,4.1793602295065816e-05,8.0601947283341215e-05,5.5227260175622689e-05,7.1646175362969979e-05,5.5227260175622689e-05,1.4926286533952078e-05,3.7315716334880191e-05,5.2242002868832273e-05,3.582308768148499e-05,4.4778859601856237e-06,2.5374687107718532e-05,0.0,1.343365788055687e-05
2,8.9557719203712474e-06,1.4926286533952078e-06,4.4778859601856237e-06,0.0,1.1941029227161662e-05,0.0,1.343365788055687e-05,8.9557719203712474e-06,2.9852573067904155e-06,4.4778859601856237e-06,1.0448400573766454e-05,4.4778859601856237e-06,0.0,1.343365788055687e-05,4.4778859601856237e-06,0.0,0.0,2.9852573067904155e-06,2.9852573067904155e-06,0.0,0.0,5.970514613580831e-06,1.4926286533952078e-06,0.0,4.4778859601856237e-06,5.970514613580831e-06,0.0,1.4926286533952078e-06,5.970514613580831e-06,0.0,0.0,5.970514613580831e-06,6.5675660749389147e-05,1.94041724941377e-05,1.343365788055687e-05,7.4631432669760392e-06,1.7911543840742495e-05,2.2389429800928116e-05,2.2389429800928116e-05,1.343365788055687e-05,3.4330459028089781e-05,1.343365788055687e-05,2.8359944414508949e-05,1.1941029227161662e-05,0.0,2.6867315761113741e-05,8.9557719203712474e-06,3.7315716334880191e-05,4.3286230948461024e-05,3.1345201721299365e-05,4.4778859601856237e-06,2.9852573067904157e-05,2.3882058454323324e-05,3.4330459028089781e-05,3.8808344988275399e-05,3.582308768148499e-05,5.2242002868832273e-05,1.4926286533952078e-05,4.627148825525144e-05,3.2837830374694573e-05,3.1345201721299365e-05,4.0300973641670607e-05,1.6418915187347287e-05,1.6418915187347287e-05,3.2837830374694573e-05,2.3882058454323324e-05,1.4926286533952078e-06,8.9557719203712474e-06,0.0,2.9852573067904155e-06
3,0.0,1.4926286533952078e-06,4.4778859601856237e-06,1.4926286533952078e-06,5.970514613580831e-06,1.4926286533952078e-06,2.9852573067904155e-06,1.4926286533952078e-06,1.4926286533952078e-06,1.4926286533952078e-06,2.9852573067904155e-06,1.4926286533952078e-06,0.0,0.0,0.0,1.4926286533952078e-06,0.0,0.0,0.0,0.0,2.9852573067904155e-06,0.0,0.0,0.0,2.9852573067904155e-06,1.4926286533952078e-06,0.0,0.0,5.970514613580831e-06,1.4926286533952078e-06,0.0,5.970514613580831e-06,3.582308768148499e-05,2.8359944414508949e-05,4.4778859601856237e-06,5.970514613580831e-06,5.970514613580831e-06,1.0448400573766454e-05,4.4778859601856237e-06,5.970514613580831e-06,1.6418915187347287e-05,1.4926286533952078e-06,1.0448400573766454e-05,5.970514613580831e-06,1.7911543840742495e-05,2.0896801147532908e-05,5.970514613580831e-06,1.7911543840742495e-05,2.9852573067904157e-05,1.343365788055687e-05,2.9852573067904155e-06,5.2242002868832273e-05,1.4926286533952078e-06,8.9557719203712474e-06,5.970514613580831e-06,8.9557719203712474e-06,8.9557719203712474e-06,8.9557719203712474e-06,1.343365788055687e-05,2.0896801147532908e-05,2.3882058454323324e-05,2.0896801147532908e-05,5.970514613580831e-06,8.9557719203712474e-06,1.1941029227161662e-05,1.4926286533952078e-05,0.0,0.0,0.0,0.0
4,2.0896801147532908e-05,0.0,4.4778859601856237e-06,0.0,0.0,0.0,1.4926286533952078e-06,2.9852573067904155e-06,1.4926286533952078e-06,0.0,0.0,1.4926286533952078e-06,0.0,0.0,0.0,1.4926286533952078e-06,1.4926286533952078e-06,0.0,0.0,0.0,1.4926286533952078e-06,2.9852573067904155e-06,0.0,0.0,1.4926286533952078e-06,0.0,0.0,0.0,0.0,0.0,1.4926286533952078e-06,0.0,3.7315716334880191e-05,3.7315716334880191e-05,4.4778859601856237e-06,0.00025523949973058053,1.6418915187347287e-05,1.343365788055687e-05,5.970514613580831e-06,1.6418915187347287e-05,8.9557719203712474e-06,1.4926286533952078e-06,5.970514613580831e-06,8.9557719203712474e-06,1.1941029227161662e-05,8.9557719203712474e-06,2.9852573067904155e-06,1.1941029227161662e-05,2.8359944414508949e-05,7.4631432669760392e-06,4.4778859601856237e-06,0.00019254909628798179,0.0,0.00022090904070249076,7.4631432669760392e-06,7.4631432669760392e-06,1.4926286533952078e-06,2.2389429800928116e-05,8.6572461896922048e-05,8.9557719203712474e-06,2.0896801147532908e-05,4.4778859601856237e-06,2.3882058454323324e-05,2.2389429800928116e-05,5.970514613580831e-06,0.00035823087681484986,4.4778859601856237e-06,5.970514613580831e-06,0.0,0.0
5,0.00039554659314973005,7.4631432669760392e-06,0.0,1.4926286533952078e-06,1.4926286533952078e-06,1.6418915187347287e-05,0.0,4.4778859601856237e-06,1.4926286533952078e-06,5.970514613580831e-06,2.9852573067904155e-06,0.0,5.970514613580831e-06,5.970514613580831e-06,0.0,2.9852573067904155e-06,0.0,1.4926286533952078e-06,0.0,1.4926286533952078e-06,2.9852573067904155e-06,0.0001552333799531016,1.4926286533952078e-06,0.0,2.9852573067904155e-06,1.4926286533952078e-06,0.0,4.4778859601856237e-06,4.4778859601856237e-06,1.4926286533952078e-06,0.0,0.0,6.7168289402784348e-05,6.4183032095993932e-05,0.00013732183611235913,6.7168289402784348e-05,3.7315716334880191e-05,3.582308768148499e-05,2.8359944414508949e-05,6.269040344259873e-05,9.254297651050288e-05,4.3286230948461024e-05,3.8808344988275399e-05,8.9557719203712464e-05,6.4183032095993932e-05,0.00014179972207254473,1.7911543840742495e-05,3.8808344988275399e-05,0.00046719276851270005,8.5079833243526846e-05,1.7911543840742495e-05,8.9557719203712464e-05,2.3882058454323324e-05,6.7168289402784348e-05,1.7911543840742495e-05,4.1793602295065816e-05,2.5374687107718532e-05,0.00019254909628798179,0.00031494464586638885,3.1345201721299365e-05,2.0896801147532908e-05,1.343365788055687e-05,0.00035673824816145465,4.7764116908646648e-05,5.8212517482413106e-05,0.0013567994459362438,5.970514613580831e-06,0.00025673212838397573,0.0,0.0
6,0.0011523093204211005,2.9852573067904157e-05,0.00030748150259941279,7.4631432669760392e-06,1.1941029227161662e-05,7.4631432669760392e-06,5.970514613580831e-06,4.4778859601856237e-06,4.4778859601856237e-06,7.4631432669760392e-06,1.7911543840742495e-05,1.0448400573766454e-05,3.2837830374694573e-05,7.4631432669760392e-06,2.9852573067904155e-06,1.0448400573766454e-05,0.0,0.0,7.4631432669760392e-06,2.9852573067904155e-06,6.4183032095993932e-05,0.00049853797023399944,4.7764116908646648e-05,1.0448400573766454e-05,8.9557719203712474e-06,8.9557719203712474e-06,0.0,6.5675660749389147e-05,1.6418915187347287e-05,5.970514613580831e-06,1.4926286533952078e-06,5.970514613580831e-06,0.0001343365788055687,0.00024777635646360446,0.00019105646763458659,0.00072541752555007092,5.2242002868832273e-05,0.00058212517482413104,0.00035524561950805945,0.000273151043571323,0.00063585980634635851,0.00058511043213092145,0.00031942253182657446,0.0013911299049643336,0.00064332294961333457,0.00023732795588983803,0.00017165229514044889,0.00036867927738861632,0.00072691015420346618,0.0012881385278800644,0.00048659694100683772,0.00044480333871177192,0.00013284395015217349,0.00061794826250561599,0.00019105646763458659,0.00011791766361822141,0.00058809568943771185,0.0014463571651399563,0.0028165902689567569,9.5528233817293297e-05,7.6124061323155597e-05,3.2837830374694573e-05,0.00049555271292720893,0.00058063254617073579,0.00075377746996457991,0.00086423199031582525,1.6418915187347287e-05,0.00030897413125280799,1.4926286533952078e-06,0.0
7,0.0024568667634885118,0.00016866703783365849,0.00044331071005837672,0.00010597663439105975,0.0010224506275757174,0.00010000611977747891,1.0448400573766454e-05,0.00018956383898119139,0.00043734019544479586,0.00020150486820835306,0.00010597663439105975,5.0749374215437065e-05,3.582308768148499e-05,1.94041724941377e-05,0.0,8.5079833243526846e-05,2.9852573067904157e-05,5.970514613580831e-06,0.00031942253182657446,0.00011642503496482621,0.00031046675990620319,0.0013150058436411781,0.00025822475703737093,9.4035605163898095e-05,5.0749374215437065e-05,0.00017015966648705369,1.94041724941377e-05,4.627148825525144e-05,6.5675660749389147e-05,5.0749374215437065e-05,5.2242002868832273e-05,6.7168289402784348e-05,0.0011299198906201723,0.0020240044540039016,0.0015538264281844112,0.0015389001416504591,0.00017165229514044889,0.00085378358974205889,0.0010537958292970166,0.0013075427003742021,0.0020657980562989674,0.0024299994477273981,0.00025225424242379012,0.0023434269858304763,0.001959821421907908,0.0015284517410766927,8.0601947283341215e-05,0.00046868539716609525,0.0020971432580202667,0.003404685958394469,0.0011149936040862202,0.0015971126591328723,0.0012478375542383938,0.0034927510489447863,0.0012881385278800644,0.00091796662183805282,0.0011075304608192441,0.0026434453451629129,0.0075183705271516616,0.00022090904070249076,0.00084632044647508283,7.9109318629946014e-05,0.0019926592522826023,0.0013836667616973575,0.001818021699835363,0.0029210742746944218,7.6124061323155597e-05,0.00061197774789203518,8.9557719203712474e-06,2.8359944414508949e-05
8,0.00042838442352442465,0.00017911543840742493,0.0010254358848825077,0.00033882670432071218,0.00038808344988275399,0.00020598275416853866,3.4330459028089781e-05,5.0749374215437065e-05,0.00018807121032779619,0.00076422587053834637,0.00043136968083121505,0.00015672600860649683,0.00014627760803273036,2.6867315761113741e-05,4.4778859601856237e-06,0.00017911543840742493,2.0896801147532908e-05,9.5528233817293297e-05,0.00010299137708426933,0.00016418915187347286,0.00081049735879359778,0.00089259193473033424,0.00017613018110063453,0.0001537407512997064,0.00077318164245871758,0.00043584756679140065,1.6418915187347287e-05,0.00016568178052686806,5.6719888829017898e-05,0.00016866703783365849,0.00022538692666267636,0.00032837830374694572,0.002362831158324614,0.0031733285171182115,0.0026852389474579788,0.0031912400609589542,0.0010821557737115256,0.0021180400591677999,0.0038509819257596359,0.0018389185009828959,0.0039703922180312524,0.0046808834570473716,0.00064332294961333457,0.0041166698260639827,0.0024434331056079552,0.0037703799784762947,0.00017015966648705369,0.00098214965393404676,0.0058466264353490291,0.0074123938927606022,0.0023434269858304763,0.0045763994513097067,0.0040375605074340374,0.0072273079397395957,0.0018389185009828959,0.0031016823417552419,0.0037927694082772229,0.0046390898547523061,0.0093781858292820899,0.00046868539716609525,0.0015717379720251539,0.00074034381208402304,0.0047614854043307132,0.0036091760839096123,0.0034733468764506486,0.0064212884669061837,0.00031643727451978405,0.0023419343571770808,1.94041724941377e-05,2.9852573067904157e-05
