2014-09-16,19,3,9,3,4,7,2,2,3,8,0,2,4,1,1,3,0,0,2,0,4,13,4,4,4,10,1,4,2,0,2,2,37,13,16,27,11,29,15,19,68,36,26,67,31,22,7,22,44,54,32,30,41,52,25,49,24,94,123,24,37,31,53,25,39,46,4,35,0,7
2014-09-17,25,4,7,0,7,6,2,1,6,5,3,4,3,2,1,6,1,2,0,0,5,14,5,5,4,5,2,3,2,1,3,1,38,9,21,21,8,23,15,21,75,34,29,63,39,25,6,16,52,63,37,33,40,36,28,41,23,74,128,15,35,35,51,29,36,47,2,38,1,7
2014-09-18,22,7,8,3,3,2,1,1,1,4,1,2,1,1,0,3,0,1,0,0,5,11,4,3,5,9,1,4,2,3,2,0,34,14,15,21,11,14,14,13,56,22,24,38,29,29,6,15,28,51,29,26,38,49,21,25,22,79,98,16,24,27,35,18,40,53,3,32,1,6
2014-09-19,23,2,6,0,9,7,1,4,7,6,7,2,0,0,0,1,0,1,0,0,4,13,5,3,3,5,1,4,3,0,3,1,44,20,11,23,12,17,11,26,52,20,20,56,35,27,5,9,33,45,25,27,43,42,20,44,21,70,104,15,31,25,48,26,37,38,5,26,0,11
2014-09-20,5,2,2,2,4,1,3,1,2,1,1,3,2,1,0,1,0,0,0,0,1,7,1,0,0,1,1,0,4,3,0,0,8,4,10,7,8,3,5,4,43,12,23,5,6,9,2,1,37,17,3,6,6,5,8,11,9,18,12,14,3,17,14,3,13,20,0,9,1,2
2014-09-21,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5,3,2,0,0,2,1,1,2,0,1,0,19,5,6,8,1,4,12,2,20,9,5,4,8,10,5,6,16,12,4,9,11,8,6,17,8,14,5,3,5,6,6,1,23,9,0,2,0,0
2014-09-22,29,6,6,6,6,3,2,1,8,4,0,3,2,3,0,4,0,2,0,0,4,16,6,6,5,6,0,3,1,1,1,1,48,14,15,26,14,16,22,16,74,30,23,58,33,26,7,9,40,43,27,25,49,48,23,43,24,81,97,15,37,33,55,20,41,53,2,28,0,3
2014-09-23,32,3,6,2,7,4,2,1,8,6,1,5,5,2,0,2,1,0,0,0,3,10,6,5,4,5,1,4,0,1,3,2,41,18,15,26,5,17,21,19,60,27,32,72,40,28,8,13,41,64,27,25,46,56,22,41,26,68,113,15,32,25,41,18,40,51,4,28,1,5
2014-09-24,20,2,5,1,2,2,2,1,4,4,3,6,3,2,1,3,0,0,0,0,7,14,4,5,4,5,2,4,2,3,3,2,36,18,11,28,9,19,9,16,53,31,17,57,38,24,9,9,32,51,36,24,44,52,28,44,18,89,89,23,31,33,63,26,43,45,2,23,1,4
2014-09-25,22,0,11,2,1,0,0,2,6,5,2,4,2,1,0,1,0,0,0,0,3,9,3,3,4,7,0,3,0,1,1,1,37,17,15,21,11,20,9,23,51,22,17,51,37,34,7,16,28,54,23,25,31,41,22,43,29,73,89,24,26,27,23,18,43,40,2,32,0,2
2014-09-26,11,2,6,1,4,2,1,5,7,4,1,2,10,1,0,2,1,0,0,1,6,13,3,4,4,4,0,3,1,0,1,1,29,15,17,31,18,17,25,24,59,31,17,47,34,28,8,12,37,50,24,17,38,35,23,49,24,87,101,21,22,26,52,17,33,43,1,19,1,9
2014-09-27,3,3,7,1,1,1,0,0,0,0,0,0,3,0,0,1,0,1,6,0,1,4,1,0,0,1,0,1,3,0,1,1,25,6,5,5,1,10,6,8,30,6,21,6,8,11,4,2,36,25,5,7,12,17,10,15,5,20,20,10,10,10,15,3,12,18,0,5,0,15
2014-09-28,4,1,2,0,2,1,0,3,3,0,0,0,3,2,0,0,0,0,0,0,0,5,1,0,0,4,0,1,6,3,2,1,24,4,7,5,7,7,9,5,16,6,7,7,4,17,2,3,31,16,5,6,13,9,8,10,8,20,11,11,8,10,11,0,7,8,0,6,0,4
2014-09-29,28,4,6,3,6,3,3,4,10,3,3,1,0,1,0,3,0,0,0,0,9,11,5,7,4,5,0,0,2,1,3,3,40,19,18,25,7,20,19,21,42,25,22,58,25,33,4,11,31,62,35,23,44,55,18,50,17,79,113,20,29,27,46,28,34,66,2,31,0,8
2014-09-30,13,3,5,1,9,2,2,2,3,3,1,2,4,1,1,2,0,1,1,0,4,10,5,7,2,4,1,3,2,0,1,2,39,6,14,29,11,25,19,24,52,33,21,46,34,28,6,9,23,58,32,12,52,51,16,50,18,88,121,26,30,31,44,30,32,51,1,35,3,7
2014-10-01,19,1,4,4,3,3,2,2,6,2,0,2,2,1,0,1,1,0,1,1,5,10,5,4,4,8,2,5,3,1,3,2,33,23,16,24,7,20,14,21,60,35,18,57,39,35,6,12,19,64,34,31,45,45,29,54,20,109,115,22,26,35,57,33,28,60,3,29,0,8
2014-10-02,18,9,10,0,5,1,4,1,5,6,1,5,3,2,1,2,1,1,1,0,5,13,4,6,5,7,5,6,2,0,1,1,46,13,18,23,7,21,23,29,57,35,15,63,35,29,8,12,26,66,37,37,46,50,23,50,26,103,123,27,26,24,57,26,39,59,1,35,1,5
2014-10-03,22,2,4,2,6,3,5,3,2,3,3,6,0,0,0,0,0,2,0,0,3,9,3,4,5,4,1,6,0,0,2,0,36,4,17,28,9,19,7,19,38,24,15,43,32,34,5,14,20,45,31,15,35,39,27,53,17,88,119,25,25,25,43,23,27,45,2,37,0,9
